"","species","point","v1","v2","v3","v4","Q","lat","lon","site","cluster","natural","pasture","elev_ALOS","Order","Family","Genus","sp_cl","forestDep_birdlife"
"2534","Cyanerpes_nitidus","SGP6",0,0,0,0,0,2.456958,-72.76032,"SG","cluster_SGP_2",0,1,250,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_2","Medium"
"2535","Cyanerpes_nitidus","PLP6",0,0,0,0,0,-0.11982,-74.64207,"PL","cluster_PLP_2",0,1,168,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_2","Medium"
"2536","Cyanerpes_nitidus","PSP5",0,0,0,NA,0,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PSP_3","Medium"
"2537","Cyanerpes_nitidus","SGP15",1,0,0,0,1,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_5","Medium"
"2538","Cyanerpes_nitidus","PLP15",0,0,0,0,0,-0.110342,-74.660004,"PL","cluster_PLP_5",0,1,168,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_5","Medium"
"2539","Cyanerpes_nitidus","PSP4",0,0,0,NA,0,-0.636463,-72.362891,"PS","cluster_PSP_2",0,1,105,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PSP_2","Medium"
"2540","Cyanerpes_nitidus","PLP24",0,0,0,0,0,-0.091859,-74.673905,"PL","cluster_PLP_8",0,1,168,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_8","Medium"
"2541","Cyanerpes_nitidus","SGP8",0,0,0,0,0,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_3","Medium"
"2542","Cyanerpes_nitidus","PLP11",0,0,0,0,0,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_4","Medium"
"2543","Cyanerpes_nitidus","SGP11",0,0,0,0,0,2.514711,-72.832183,"SG","cluster_SGP_4",0,1,236,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_4","Medium"
"2544","Cyanerpes_nitidus","PLP20",0,0,0,0,0,-0.098897,-74.668639,"PL","cluster_PLP_7",0,1,167,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_7","Medium"
"2545","Cyanerpes_nitidus","PLP18",0,0,0,0,0,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_6","Medium"
"2546","Cyanerpes_nitidus","SGP9",0,0,0,0,0,2.450518,-72.759228,"SG","cluster_SGP_3",0,1,245,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_3","Medium"
"2547","Cyanerpes_nitidus","SGP13",0,0,0,1,1,2.509502,-72.838586,"SG","cluster_SGP_5",0,1,230,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_5","Medium"
"2548","Cyanerpes_nitidus","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_8","Medium"
"2549","Cyanerpes_nitidus","PSP7",0,0,0,NA,0,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PSP_3","Medium"
"2550","Cyanerpes_nitidus","PLP1",0,0,0,0,0,-0.12944,-74.64502,"PL","cluster_PLP_1",0,1,177,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_1","Medium"
"2551","Cyanerpes_nitidus","SGP10",0,0,0,0,0,2.515489,-72.83382,"SG","cluster_SGP_4",0,1,234,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_4","Medium"
"2552","Cyanerpes_nitidus","PLP8",0,0,0,0,0,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_3","Medium"
"2553","Cyanerpes_nitidus","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_SGP_5","Medium"
"2554","Cyanerpes_nitidus","PSP2",0,0,0,NA,0,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PSP_1","Medium"
"2555","Cyanerpes_nitidus","PLP2",0,0,0,0,0,-0.12754,-74.64546,"PL","cluster_PLP_1",0,1,168,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_1","Medium"
"2556","Cyanerpes_nitidus","PLP22",0,0,0,0,0,-0.095082,-74.674684,"PL","cluster_PLP_8",0,1,168,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_8","Medium"
"2557","Cyanerpes_nitidus","PLP9",0,0,0,0,0,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_3","Medium"
"2558","Cyanerpes_nitidus","PLP5",0,0,0,0,0,-0.12096,-74.64354,"PL","cluster_PLP_2",0,1,167,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_2","Medium"
"2559","Cyanerpes_nitidus","PLP16",0,0,0,0,0,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"PASSERIFORMES","Thraupidae","Cyanerpes","Cyanerpes_nitidus__cluster_PLP_6","Medium"
"2560","Cyanocorax_violaceus","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_3","Medium"
"2561","Cyanocorax_violaceus","SGP8",0,0,0,1,1,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_3","Medium"
"2562","Cyanocorax_violaceus","PLP4",0,1,0,0,1,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_2","Medium"
"2563","Cyanocorax_violaceus","SGP9",0,0,0,0,0,2.450518,-72.759228,"SG","cluster_SGP_3",0,1,245,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_3","Medium"
"2564","Cyanocorax_violaceus","PLP20",0,0,0,0,0,-0.098897,-74.668639,"PL","cluster_PLP_7",0,1,167,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_7","Medium"
"2565","Cyanocorax_violaceus","SGP15",0,0,0,0,0,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_5","Medium"
"2566","Cyanocorax_violaceus","SGP10",0,0,0,0,0,2.515489,-72.83382,"SG","cluster_SGP_4",0,1,234,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_4","Medium"
"2567","Cyanocorax_violaceus","SGP3",0,0,0,0,0,2.455774,-72.71041,"SG","cluster_SGP_1",0,1,283,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_1","Medium"
"2568","Cyanocorax_violaceus","PSP2",0,0,0,NA,0,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PSP_1","Medium"
"2569","Cyanocorax_violaceus","SGP11",0,0,0,0,0,2.514711,-72.832183,"SG","cluster_SGP_4",0,1,236,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_4","Medium"
"2570","Cyanocorax_violaceus","SGP13",0,0,0,0,0,2.509502,-72.838586,"SG","cluster_SGP_5",0,1,230,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_5","Medium"
"2571","Cyanocorax_violaceus","PSP7",0,0,0,NA,0,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PSP_3","Medium"
"2572","Cyanocorax_violaceus","PSP5",0,0,0,NA,0,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PSP_3","Medium"
"2573","Cyanocorax_violaceus","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_8","Medium"
"2574","Cyanocorax_violaceus","SGP6",0,0,0,0,0,2.456958,-72.76032,"SG","cluster_SGP_2",0,1,250,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_2","Medium"
"2575","Cyanocorax_violaceus","PLP8",1,0,1,0,1,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_3","Medium"
"2576","Cyanocorax_violaceus","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_2","Medium"
"2577","Cyanocorax_violaceus","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_6","Medium"
"2578","Cyanocorax_violaceus","PLP22",0,0,0,0,0,-0.095082,-74.674684,"PL","cluster_PLP_8",0,1,168,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_8","Medium"
"2579","Cyanocorax_violaceus","PLP15",0,0,0,0,0,-0.110342,-74.660004,"PL","cluster_PLP_5",0,1,168,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_5","Medium"
"2580","Cyanocorax_violaceus","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_1","Medium"
"2581","Cyanocorax_violaceus","SGP4",0,0,1,0,1,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_2","Medium"
"2582","Cyanocorax_violaceus","PLP2",0,0,0,0,0,-0.12754,-74.64546,"PL","cluster_PLP_1",0,1,168,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_1","Medium"
"2583","Cyanocorax_violaceus","PLP7",0,0,1,1,1,-0.114824,-74.644941,"PL","cluster_PLP_3",0,1,176,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_3","Medium"
"2584","Cyanocorax_violaceus","PSP6",0,0,0,NA,0,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PSP_3","Medium"
"2585","Cyanocorax_violaceus","PSP4",0,1,0,NA,1,-0.636463,-72.362891,"PS","cluster_PSP_2",0,1,105,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PSP_2","Medium"
"2586","Cyanocorax_violaceus","PLP12",0,0,0,0,0,-0.106439,-74.636987,"PL","cluster_PLP_4",0,1,174,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_4","Medium"
"2587","Cyanocorax_violaceus","PLP13",0,0,0,0,0,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_5","Medium"
"2588","Cyanocorax_violaceus","PLP3",0,0,0,0,0,-0.12548,-74.64514,"PL","cluster_PLP_1",0,1,173,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_1","Medium"
"2589","Cyanocorax_violaceus","PLP24",0,0,0,0,0,-0.091859,-74.673905,"PL","cluster_PLP_8",0,1,168,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_8","Medium"
"2590","Cyanocorax_violaceus","PLP16",0,0,1,0,1,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_6","Medium"
"2591","Cyanocorax_violaceus","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_4","Medium"
"2592","Cyanocorax_violaceus","PLP5",0,0,0,0,0,-0.12096,-74.64354,"PL","cluster_PLP_2",0,1,167,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_2","Medium"
"2593","Cyanocorax_violaceus","PLP19",0,0,1,0,1,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_7","Medium"
"2594","Cyanocorax_violaceus","PLP6",1,0,0,0,1,-0.11982,-74.64207,"PL","cluster_PLP_2",0,1,168,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_2","Medium"
"2595","Cyanocorax_violaceus","PLP9",0,0,0,0,0,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_3","Medium"
"2596","Cyanocorax_violaceus","PLP18",0,1,0,0,1,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_6","Medium"
"2597","Cyanocorax_violaceus","PLP21",0,0,0,0,0,-0.098746,-74.670431,"PL","cluster_PLP_7",0,1,190,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_7","Medium"
"2598","Cyanocorax_violaceus","SGP2",0,0,1,1,1,2.455455,-72.708626,"SG","cluster_SGP_1",0,1,286,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_1","Medium"
"2599","Cyanocorax_violaceus","PLP10",1,0,0,0,1,-0.109459,-74.639179,"PL","cluster_PLP_4",0,1,193,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_4","Medium"
"2600","Cyanocorax_violaceus","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_SGP_5","Medium"
"2601","Cyanocorax_violaceus","PLP11",0,1,0,0,1,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_4","Medium"
"2602","Cyanocorax_violaceus","PLP14",0,0,0,0,0,-0.111137,-74.657777,"PL","cluster_PLP_5",0,1,174,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_5","Medium"
"2603","Cyanocorax_violaceus","PSP1",0,0,0,NA,0,-0.646103,-72.345283,"PS","cluster_PSP_1",0,1,119,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PSP_1","Medium"
"2604","Cyanocorax_violaceus","PLP1",0,0,0,0,0,-0.12944,-74.64502,"PL","cluster_PLP_1",0,1,177,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PLP_1","Medium"
"2605","Cyanocorax_violaceus","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"PASSERIFORMES","Corvidae","Cyanocorax","Cyanocorax_violaceus__cluster_PSP_2","Medium"
"2606","Cyanoloxia_rothschildii","SGP4",0,0,0,0,0,2.458383,-72.759148,"SG","cluster_SGP_2",0,1,241,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_2","Medium"
"2607","Cyanoloxia_rothschildii","SGP9",0,0,0,0,0,2.450518,-72.759228,"SG","cluster_SGP_3",0,1,245,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_3","Medium"
"2608","Cyanoloxia_rothschildii","SGP8",0,0,0,0,0,2.452046,-72.758018,"SG","cluster_SGP_3",0,1,251,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_3","Medium"
"2609","Cyanoloxia_rothschildii","PSP1",0,0,0,NA,0,-0.646103,-72.345283,"PS","cluster_PSP_1",0,1,119,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PSP_1","Medium"
"2610","Cyanoloxia_rothschildii","PLP13",0,0,0,0,0,-0.111965,-74.656193,"PL","cluster_PLP_5",0,1,172,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_5","Medium"
"2611","Cyanoloxia_rothschildii","SGP11",0,0,0,0,0,2.514711,-72.832183,"SG","cluster_SGP_4",0,1,236,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_4","Medium"
"2612","Cyanoloxia_rothschildii","SGP2",0,0,0,0,0,2.455455,-72.708626,"SG","cluster_SGP_1",0,1,286,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_1","Medium"
"2613","Cyanoloxia_rothschildii","SGP13",0,0,0,0,0,2.509502,-72.838586,"SG","cluster_SGP_5",0,1,230,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_5","Medium"
"2614","Cyanoloxia_rothschildii","SGP14",0,0,0,0,0,2.509266,-72.840404,"SG","cluster_SGP_5",0,1,236,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_5","Medium"
"2615","Cyanoloxia_rothschildii","PLP19",0,0,0,0,0,-0.099951,-74.667183,"PL","cluster_PLP_7",0,1,174,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_7","Medium"
"2616","Cyanoloxia_rothschildii","PLP20",0,0,0,0,0,-0.098897,-74.668639,"PL","cluster_PLP_7",0,1,167,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_7","Medium"
"2617","Cyanoloxia_rothschildii","PSP4",0,0,0,NA,0,-0.636463,-72.362891,"PS","cluster_PSP_2",0,1,105,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PSP_2","Medium"
"2618","Cyanoloxia_rothschildii","SGP6",0,0,0,0,0,2.456958,-72.76032,"SG","cluster_SGP_2",0,1,250,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_2","Medium"
"2619","Cyanoloxia_rothschildii","SGP12",0,0,0,0,0,2.512913,-72.831778,"SG","cluster_SGP_4",0,1,247,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_4","Medium"
"2620","Cyanoloxia_rothschildii","PLP1",0,0,0,0,0,-0.12944,-74.64502,"PL","cluster_PLP_1",0,1,177,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_1","Medium"
"2621","Cyanoloxia_rothschildii","PLP23",0,0,0,0,0,-0.093633,-74.673583,"PL","cluster_PLP_8",0,1,167,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_8","Medium"
"2622","Cyanoloxia_rothschildii","SGP10",0,0,0,0,0,2.515489,-72.83382,"SG","cluster_SGP_4",0,1,234,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_4","Medium"
"2623","Cyanoloxia_rothschildii","PLP18",0,0,0,0,0,-0.104268,-74.663881,"PL","cluster_PLP_6",0,1,176,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_6","Medium"
"2624","Cyanoloxia_rothschildii","PLP11",0,0,0,0,0,-0.107999,-74.637978,"PL","cluster_PLP_4",0,1,173,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_4","Medium"
"2625","Cyanoloxia_rothschildii","SGP1",0,0,0,0,0,2.455462,-72.706825,"SG","cluster_SGP_1",0,1,276,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_1","Medium"
"2626","Cyanoloxia_rothschildii","PLP2",0,0,0,0,0,-0.12754,-74.64546,"PL","cluster_PLP_1",0,1,168,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_1","Medium"
"2627","Cyanoloxia_rothschildii","PLP9",0,0,0,0,0,-0.111148,-74.644316,"PL","cluster_PLP_3",0,1,170,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_3","Medium"
"2628","Cyanoloxia_rothschildii","PSP3",0,0,0,NA,0,-0.63821,-72.36242,"PS","cluster_PSP_2",0,1,107,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PSP_2","Medium"
"2629","Cyanoloxia_rothschildii","SGP15",0,0,0,0,0,2.508469,-72.842021,"SG","cluster_SGP_5",0,1,225,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_5","Medium"
"2630","Cyanoloxia_rothschildii","PLP7",0,0,0,0,0,-0.114824,-74.644941,"PL","cluster_PLP_3",0,1,176,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_3","Medium"
"2631","Cyanoloxia_rothschildii","SGP7",0,0,0,0,0,2.452231,-72.756223,"SG","cluster_SGP_3",0,1,242,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_3","Medium"
"2632","Cyanoloxia_rothschildii","PSP6",0,0,0,NA,0,-0.631403,-72.371501,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PSP_3","Medium"
"2633","Cyanoloxia_rothschildii","PSP7",0,0,0,NA,0,-0.630676,-72.369848,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PSP_3","Medium"
"2634","Cyanoloxia_rothschildii","SGP5",0,0,0,0,0,2.458684,-72.760927,"SG","cluster_SGP_2",0,1,243,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_2","Medium"
"2635","Cyanoloxia_rothschildii","PLP10",0,0,0,0,0,-0.109459,-74.639179,"PL","cluster_PLP_4",0,1,193,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_4","Medium"
"2636","Cyanoloxia_rothschildii","PLP4",0,0,0,0,0,-0.12022,-74.64526,"PL","cluster_PLP_2",0,1,166,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_2","Medium"
"2637","Cyanoloxia_rothschildii","PLP16",0,0,0,0,0,-0.106862,-74.664317,"PL","cluster_PLP_6",0,1,179,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_6","Medium"
"2638","Cyanoloxia_rothschildii","PLP14",0,0,0,0,0,-0.111137,-74.657777,"PL","cluster_PLP_5",0,1,174,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_5","Medium"
"2639","Cyanoloxia_rothschildii","PLP15",0,0,0,0,0,-0.110342,-74.660004,"PL","cluster_PLP_5",0,1,168,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_5","Medium"
"2640","Cyanoloxia_rothschildii","PLP12",0,0,0,0,0,-0.106439,-74.636987,"PL","cluster_PLP_4",0,1,174,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_4","Medium"
"2641","Cyanoloxia_rothschildii","SGP3",0,0,0,0,0,2.455774,-72.71041,"SG","cluster_SGP_1",0,1,283,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_SGP_1","Medium"
"2642","Cyanoloxia_rothschildii","PSP5",0,0,0,NA,0,-0.631405,-72.373337,"PS","cluster_PSP_3",0,1,102,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PSP_3","Medium"
"2643","Cyanoloxia_rothschildii","PLP21",0,0,0,0,0,-0.098746,-74.670431,"PL","cluster_PLP_7",0,1,190,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_7","Medium"
"2644","Cyanoloxia_rothschildii","PLP5",0,0,0,0,0,-0.12096,-74.64354,"PL","cluster_PLP_2",0,1,167,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_2","Medium"
"2645","Cyanoloxia_rothschildii","PLP17",0,0,0,0,0,-0.105752,-74.662838,"PL","cluster_PLP_6",0,1,178,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_6","Medium"
"2646","Cyanoloxia_rothschildii","PLP6",0,0,0,0,0,-0.11982,-74.64207,"PL","cluster_PLP_2",0,1,168,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_2","Medium"
"2647","Cyanoloxia_rothschildii","PLP3",0,0,0,0,0,-0.12548,-74.64514,"PL","cluster_PLP_1",0,1,173,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_1","Medium"
"2648","Cyanoloxia_rothschildii","PSP2",0,0,0,NA,0,-0.647789,-72.345891,"PS","cluster_PSP_1",0,1,137,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PSP_1","Medium"
"2649","Cyanoloxia_rothschildii","PLP8",0,0,0,0,0,-0.112969,-74.644781,"PL","cluster_PLP_3",0,1,173,"PASSERIFORMES","Cardinalidae","Cyanoloxia","Cyanoloxia_rothschildii__cluster_PLP_3","Medium"
